cbo,dit,fanin,fanout,lcom,noc,loc,rfc,wmc,totalMethodsQty,protectedMethodsQty,publicMethodsQty,privateMethodsQty,finalFieldsQty,protectedFieldsQty,publicFieldsQty,privateFieldsQty,predicted_bug
3,2,0,3,0,0,5,1,1,1,0,1,0,0,0,0,0,1
8,3,0,8,0,0,39,4,2,2,0,2,0,1,0,0,1,0
3,1,0,3,0,0,6,0,1,1,0,0,0,0,0,0,0,1
7,2,0,7,1,0,62,7,3,3,0,3,0,1,0,0,1,0
8,1,4,8,0,0,39,3,12,12,0,12,0,1,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,1
8,1,0,8,4,0,89,11,5,5,0,5,0,1,0,0,1,0
1,1,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,2,0,88,11,18,5,1,3,1,5,0,0,5,1
5,1,7,5,65,6,166,34,30,14,13,0,1,1,6,0,1,1
1,3,0,1,1,0,10,0,2,2,0,2,0,0,0,1,0,0
1,4,0,1,0,0,6,0,1,1,0,1,0,0,0,0,1,0
7,3,0,7,0,0,48,11,3,1,0,1,0,1,0,0,1,1
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
1,1,0,1,0,0,8,0,2,2,0,0,0,1,0,0,1,1
0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1
1,1,0,1,0,0,9,0,1,1,0,1,0,0,3,1,0,0
3,1,0,3,0,0,4,1,1,1,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,19,0,5,5,0,5,0,0,0,0,1,1
1,1,0,1,0,0,9,1,2,2,0,2,0,0,0,1,0,1
0,1,0,0,1,0,9,0,2,2,0,2,0,0,0,1,0,0
1,3,0,1,0,0,9,0,2,2,0,2,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
3,3,0,3,1,0,8,1,2,2,0,2,0,0,0,0,0,0
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
3,1,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,8,0,2,2,0,1,0,1,0,0,0,1
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,1,0,0
25,2,1,25,175,0,153,20,36,35,0,23,1,1,0,0,1,0
6,8,5,6,49,6,130,5,14,11,0,11,0,1,3,0,0,0
2,1,0,2,1,0,8,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,7,1,1,1,0,1,0,0,0,1,0,1
2,1,2,2,3,0,26,5,8,3,0,2,1,0,0,0,0,1
4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,1,0,8,0,2,2,1,1,0,0,0,0,0,1
2,1,0,2,0,0,3,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,1,0,0
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,18,1,5,5,0,5,0,0,0,0,0,1
24,1,26,24,2683,0,799,130,237,78,20,49,9,27,15,1,11,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,4,0,7,0,0,21,13,1,1,0,1,0,0,0,0,0,0
8,2,0,8,4,0,90,20,5,5,0,5,0,1,0,0,1,0
3,1,0,3,0,0,6,0,1,1,0,1,0,0,0,1,0,0
5,5,3,5,1,0,19,4,5,3,1,2,0,2,1,0,1,1
6,3,2,6,15,0,41,5,14,10,6,4,0,1,1,0,0,0
3,2,0,3,1,0,12,3,3,2,2,0,0,1,0,0,1,1
7,3,1,7,1,0,71,9,3,2,0,1,1,0,0,0,1,1
1,1,0,1,0,0,5,2,1,1,0,1,0,0,0,0,0,1
18,4,2,18,20,0,183,43,53,13,2,9,2,4,3,0,1,0
11,3,24,11,15,0,22,6,6,6,3,3,0,0,0,0,0,0
0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,5,2,1,1,0,1,0,0,0,0,0,1
2,2,0,2,1,0,5,0,2,2,0,1,0,0,0,0,0,1
1,2,0,1,1,0,8,0,2,2,1,1,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,1,0,7,2,2,2,0,2,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,2,0,3,0,0,10,2,2,1,0,1,0,0,0,0,0,1
4,2,0,4,0,0,22,8,2,1,0,1,0,0,0,0,0,1
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19,4,2,19,28,0,248,62,65,16,2,14,0,4,7,0,1,0
0,1,0,0,0,0,39,4,9,6,0,6,0,1,0,1,3,0
4,4,1,4,1,0,60,19,19,2,0,2,0,2,0,0,2,1
9,4,0,9,1,0,74,14,4,2,0,2,0,0,0,0,0,1
11,3,0,11,8,0,101,16,8,5,0,5,0,1,0,0,1,0
4,1,0,4,1,0,13,0,2,2,0,2,0,0,0,4,0,1
10,4,0,10,0,0,44,16,1,1,0,1,0,0,0,0,0,0
4,1,0,4,1,0,11,0,2,2,0,2,0,0,0,0,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
7,1,7,7,45,1,26,5,10,10,0,10,0,0,0,0,0,0
15,45,1,15,0,0,750,4,25,1,0,1,0,1,0,0,1,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,2,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
9,1,0,9,0,0,15,0,3,3,0,3,0,0,0,0,2,1
5,1,0,5,0,0,7,0,1,1,0,1,0,0,0,2,0,1
4,2,0,4,3,0,28,9,3,3,0,2,0,0,0,0,0,0
4,1,0,4,0,0,15,0,3,3,0,3,0,0,0,0,2,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
12,3,2,12,36,0,61,20,18,9,2,7,0,1,0,0,1,0
5,1,0,5,0,0,32,5,1,1,0,1,0,0,0,0,0,1
8,1,0,8,0,0,71,11,12,5,0,5,0,1,0,0,1,0
0,1,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,4,2,0,0,0,0,0,0,0,2,0,1
2,2,0,2,1,0,7,0,2,2,0,2,0,0,0,0,0,0
1,1,0,1,0,0,9,0,2,2,0,2,0,1,0,0,1,1
3,3,0,3,0,0,8,0,1,1,0,1,0,0,0,0,0,0
14,3,1,14,36,0,173,21,12,9,0,7,2,0,0,0,0,0
4,2,0,4,3,0,49,9,3,3,0,3,0,0,0,0,0,0
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,2,0,4,0,0,6,1,1,1,0,1,0,0,0,0,0,1
3,2,0,3,0,0,5,2,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,2,0,4,0,0,16,5,1,1,0,1,0,1,0,0,1,1
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,2,0,16,0,4,4,0,4,0,0,0,0,2,1
2,2,0,2,0,0,10,0,2,2,0,2,0,1,0,0,1,1
5,2,0,5,3,0,11,3,3,3,0,3,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
17,7,0,17,6,0,169,25,4,4,0,4,0,0,0,0,0,0
1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,2,1
4,1,0,4,0,0,15,0,3,3,0,3,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
10,1,1,10,60,0,178,38,13,12,0,8,4,6,0,0,6,0
2,1,0,2,0,0,9,0,2,2,0,2,0,0,0,1,0,0
4,2,0,4,0,0,26,7,4,1,0,1,0,1,0,0,1,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0
19,3,1,19,34,0,226,39,55,12,2,9,1,6,4,1,2,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,47,10,12,3,0,3,0,3,0,0,4,1
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
3,1,0,3,0,0,13,2,2,2,0,2,0,2,0,3,0,1
1,1,0,1,1,0,10,1,2,2,0,2,0,0,0,0,0,0
9,2,0,9,0,0,75,16,5,4,0,4,0,1,0,0,1,0
46,2,43,46,4907,0,928,124,254,162,37,125,0,13,12,0,2,1
2,1,0,2,1,0,8,0,2,2,0,2,0,0,0,1,0,0
3,1,0,3,0,0,7,0,1,1,0,1,0,0,0,1,0,0
2,1,0,2,0,0,9,0,2,2,0,1,0,1,0,0,0,1
4,1,0,4,1,0,8,0,2,2,0,2,0,0,0,1,0,1
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,1,0,1,0,1
11,2,0,11,0,0,160,8,8,8,0,8,0,1,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
6,3,0,6,0,0,19,3,1,1,0,0,0,1,0,0,1,1
2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,2,0,4,0,0,8,2,2,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,6,0,1,1,0,0,1,0,1,0,0,1
18,2,1,18,187,0,143,25,54,31,1,30,0,5,5,0,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0
4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,1,0,8,0,2,2,0,2,0,0,0,1,0,0
4,2,0,4,0,0,5,1,1,1,0,1,0,0,0,0,0,1
6,2,2,6,0,0,15,3,4,3,0,3,0,1,1,0,1,0
10,5,1,10,9,0,24,2,6,6,4,2,0,2,1,0,1,1
8,3,0,8,1,0,46,13,2,2,0,2,0,1,0,0,1,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1
5,1,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,1
13,1,3,13,6,0,202,18,12,4,0,4,0,0,0,0,0,0
18,4,1,18,36,0,176,28,9,9,0,8,1,1,0,0,1,0
0,1,0,0,0,0,14,0,4,4,0,4,0,0,0,0,1,1
31,5,2,31,104,0,615,93,153,28,11,16,1,6,12,0,1,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,2,0,2,0,0,6,0,1,1,1,0,0,1,0,1,0,1
4,2,0,4,3,0,12,1,3,3,0,3,0,0,0,0,0,1
4,2,0,4,1,0,8,0,2,2,0,2,0,0,0,0,0,1
7,2,0,7,21,0,119,6,7,7,0,7,0,0,0,0,0,0
7,4,2,7,10,0,21,0,6,5,1,4,0,1,0,0,1,0
4,1,2,4,13,0,82,2,20,11,0,11,0,0,0,0,4,0
12,2,0,12,8,0,133,12,26,20,0,14,0,1,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13,3,0,13,15,0,134,13,11,11,0,11,0,2,0,0,2,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
16,3,0,16,0,0,207,30,19,11,0,11,0,1,0,0,1,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
8,2,0,8,3,0,113,20,6,6,0,6,0,1,0,0,1,0
3,1,0,3,0,0,33,4,1,1,0,1,0,2,0,0,2,1
5,1,0,5,21,0,25,3,8,7,0,7,0,0,0,0,0,1
3,2,0,3,0,0,6,2,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
0,1,0,0,1,0,4,0,2,2,0,0,0,0,0,0,0,1
3,2,0,3,0,0,14,6,1,1,0,1,0,0,0,0,0,1
12,1,1,12,129,0,256,43,26,19,0,12,7,8,0,0,8,0
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1
2,1,0,2,0,0,9,1,2,2,0,2,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,6,0,1,1,0,1,0,0,0,0,0,0
2,1,0,2,1,0,9,1,2,2,0,1,1,0,1,0,0,1
5,1,0,5,0,0,11,0,1,1,0,1,0,0,0,0,0,1
3,1,0,3,0,0,16,2,5,4,0,4,0,0,1,0,0,1
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
4,1,4,4,6,3,92,10,26,9,7,0,0,3,3,0,0,1
1,1,0,1,1,0,8,0,2,2,1,1,0,0,0,1,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,14,2,4,4,0,4,0,0,0,1,0,1
3,1,0,3,1,0,9,0,2,2,1,0,1,0,0,0,0,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
6,1,1,6,9,0,106,16,19,7,3,1,3,6,3,0,7,1
1,1,0,1,1,0,8,1,2,2,0,2,0,0,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
7,2,1,7,1,0,23,11,2,2,0,1,1,0,0,0,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
9,2,3,9,53,1,67,16,19,11,3,8,0,3,1,0,2,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6,1,0,6,0,0,5,0,0,0,0,0,0,0,0,3,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,8,2,1,1,0,0,0,0,0,0,0,1
25,2,0,25,0,0,383,40,50,20,0,20,0,1,0,0,1,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
8,12,0,8,6,0,52,19,4,4,0,4,0,0,0,0,0,0
5,2,0,5,0,0,20,4,1,1,0,1,0,1,0,0,1,1
6,2,0,6,3,0,64,10,4,3,0,3,0,0,0,0,0,0
10,2,65,10,4656,1,308,34,123,97,4,93,0,0,0,0,0,0
2,1,0,2,0,0,5,0,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,5,0,1,1,1,0,0,0,0,1,0,1
2,1,0,2,0,0,11,3,2,1,0,1,0,0,0,1,0,1
2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,32,7,2,2,0,2,0,1,0,0,1,0
3,2,0,3,0,0,10,2,2,1,0,1,0,0,0,0,0,1
2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,6,0,1,1,0,1,0,0,0,1,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,9,0,2,2,0,2,0,0,0,0,1,1
3,1,1,3,13,0,97,9,24,11,2,9,0,2,0,0,6,0
1,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,3,0,10,0,3,3,0,3,0,0,0,0,0,1
2,1,0,2,0,0,6,0,1,1,1,0,0,1,0,0,0,1
1,1,0,1,1,0,10,0,2,2,0,2,0,0,0,2,0,0
42,2,4,42,0,0,467,94,167,87,2,85,0,2,1,0,1,1
1,1,0,1,0,0,8,0,2,2,0,1,1,1,0,0,1,1
10,2,0,10,0,0,58,9,4,3,0,3,0,1,0,0,1,0
5,1,0,5,0,0,28,7,1,1,0,0,0,0,0,0,0,1
6,2,0,6,1,0,10,0,2,2,0,2,0,0,1,0,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,6,1,1,1,0,1,0,0,0,1,0,1
46,1,3,46,0,0,367,57,100,84,2,81,1,1,1,0,0,1
22,4,6,22,66,0,138,32,41,17,8,9,0,6,7,0,0,0
3,1,0,3,0,0,14,0,2,2,0,2,0,0,0,0,2,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,6,0,60,11,13,5,0,2,3,5,0,0,4,1
10,3,0,10,13,0,72,15,6,6,0,6,0,1,0,0,1,0
1,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6,2,0,6,0,0,28,5,2,2,0,2,0,1,0,0,1,1
2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,7,0,1,1,0,1,0,0,0,0,2,1
0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1
1,1,0,1,0,0,12,0,3,3,0,2,0,0,1,0,0,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,20,4,1,1,0,1,0,1,0,0,1,1
1,3,0,1,0,0,7,0,0,0,0,0,0,0,0,5,0,0
5,2,3,5,1,0,15,3,3,2,1,1,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
9,1,10,9,324,0,415,54,116,37,5,22,10,6,1,0,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,16,6,4,3,0,3,0,1,0,0,0,1
3,1,0,3,0,0,4,0,0,0,0,0,0,1,1,1,0,1
0,1,0,0,1,0,9,0,2,2,1,1,0,0,0,1,0,1
16,4,2,16,17,0,194,43,55,15,5,10,0,5,4,0,1,0
1,1,0,1,1,0,9,1,2,2,0,2,0,0,0,1,0,0
1,1,0,1,1,0,10,1,2,2,0,0,1,1,0,0,0,1
4,2,0,4,1,0,8,0,2,2,0,2,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,3,0,4,0,0,59,15,12,2,0,2,0,9,1,0,0,1
1,1,0,1,3,0,12,0,3,3,0,3,0,0,0,0,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,2,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,86,9,1,1,0,1,0,0,0,0,0,0
2,1,0,2,0,0,7,0,0,0,0,0,0,0,0,5,0,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
8,2,0,8,435,0,65,0,30,30,2,28,0,0,0,0,0,0
2,2,0,2,1,0,9,0,2,2,1,1,0,0,0,1,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,26,3,10,6,0,5,0,2,0,0,2,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,3,0,13,0,3,3,0,2,1,0,0,1,0,0
3,1,0,3,0,0,9,0,2,2,0,2,0,1,0,0,1,1
5,1,0,5,0,0,14,0,3,3,0,3,0,0,0,1,1,1
12,5,2,12,45,0,132,18,34,10,0,10,0,1,0,0,1,0
1,1,0,1,1,0,8,0,2,2,0,2,0,0,0,2,0,0
7,1,0,7,0,0,8,0,1,1,0,1,0,2,0,0,1,1
2,1,0,2,7,0,29,0,9,7,0,7,0,2,0,0,2,1
8,1,16,8,75,0,320,34,90,26,2,22,2,8,0,0,8,1
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
37,2,196,37,1895,1,584,83,161,78,12,66,0,9,14,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,6,1,1,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,2,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,8,0,2,2,0,1,1,0,0,0,1,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
1,1,0,1,0,0,9,1,2,2,0,2,0,0,0,0,1,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8,2,0,8,0,0,53,12,12,8,0,8,0,1,0,0,1,0
0,1,7,0,0,0,43,1,5,4,0,3,1,2,0,0,2,0
1,1,0,1,0,0,9,0,2,2,0,2,0,1,0,0,0,1
6,2,0,6,0,0,26,2,7,5,0,5,0,0,0,0,2,1
4,1,0,4,0,0,60,6,1,1,0,1,0,1,0,0,1,0
6,4,0,6,0,0,55,13,4,4,0,4,0,2,0,0,0,1
5,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
21,1,2,21,18,0,186,54,49,9,7,2,0,6,6,0,1,1
2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,2,0,3,0,0,6,0,1,1,0,1,0,1,0,0,0,1
17,3,2,17,15,0,141,12,37,15,3,11,0,4,3,0,1,0
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,1,0,0
1,4,0,1,0,0,6,0,1,1,0,1,0,1,0,1,0,0
7,4,13,7,0,0,114,21,32,24,1,21,0,2,2,0,1,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,1,0,9,0,2,2,1,0,1,0,0,0,0,1
3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,2,0,7,0,0,76,8,5,4,0,4,0,1,0,0,1,0
7,4,2,7,10,0,29,10,8,5,1,4,0,0,0,0,0,0
4,1,0,4,0,0,12,0,3,3,1,1,0,0,0,0,0,1
2,2,0,2,1,0,8,1,2,2,1,1,0,0,0,0,0,1
2,1,0,2,0,0,10,1,2,2,0,2,0,0,1,1,0,1
3,1,0,3,0,0,6,0,1,1,0,1,0,1,1,0,0,1
1,1,3,1,3,0,53,5,14,3,0,3,0,0,0,0,0,0
1,1,0,1,1,0,8,0,2,2,0,2,0,0,0,1,0,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6,2,0,6,0,0,23,7,2,2,0,2,0,1,0,0,1,1
3,3,0,3,3,0,11,1,3,3,0,3,0,0,0,0,0,0
7,1,0,7,0,0,80,16,4,4,0,4,0,1,0,0,1,0
3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,2,0,1,0,0,6,1,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,10,1,2,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0
11,2,1,11,4,0,71,12,5,4,0,2,2,3,0,0,3,1
1,1,0,1,0,0,6,2,1,1,0,1,0,0,0,1,0,1
4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,2,0,4,0,0,5,1,1,1,0,1,0,0,0,0,0,1
4,2,0,4,0,0,13,0,3,3,0,2,0,0,0,0,1,1
2,1,0,2,1,0,10,0,2,2,0,2,0,0,0,1,0,0
1,1,0,1,1,0,13,0,2,2,0,2,0,0,0,3,0,0
3,4,0,3,1,0,10,0,2,2,0,2,0,2,0,0,1,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
0,1,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1
5,2,0,5,0,0,9,7,3,1,0,1,0,0,0,0,0,1
2,1,0,2,3,0,10,0,3,3,0,3,0,0,0,0,0,1
2,1,0,2,3,0,10,1,3,3,0,3,0,0,0,0,0,1
0,1,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,2,0,2,0,0,5,0,1,1,0,1,0,0,0,0,0,1
2,1,2,2,1,0,109,12,29,7,0,4,3,4,0,0,4,0
2,1,0,2,0,0,12,0,3,3,1,1,0,1,0,0,0,1
1,1,0,1,1,0,17,0,2,2,0,2,0,0,0,5,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,1
9,2,0,9,4,0,20,4,6,4,0,4,0,1,1,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
8,2,0,8,0,0,11,5,2,2,0,2,0,1,0,0,1,1
5,1,0,5,6,0,17,0,5,5,2,3,0,0,0,0,2,1
9,1,0,9,66,0,157,29,54,28,1,26,1,8,7,0,1,1
2,1,0,2,0,0,12,0,2,2,0,2,0,2,0,0,0,1
3,2,0,3,15,0,86,18,8,6,0,6,0,0,0,0,0,0
5,1,0,5,0,0,23,4,1,1,0,1,0,1,0,0,1,1
5,2,0,5,0,0,53,21,7,5,0,5,0,2,0,0,2,1
3,1,0,3,0,0,9,0,2,2,0,2,0,0,0,0,1,1
4,1,0,4,0,0,5,0,0,0,0,0,0,0,0,3,0,1
0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1
