index;cbo;dit;fanin;fanout;lcom;noc;loc;rfc;wmc;totalMethodsQty;protectedMethodsQty;publicMethodsQty;privateMethodsQty;finalFieldsQty;protectedFieldsQty;publicFieldsQty;privateFieldsQty;bugs
8385;9;1;3;9;15;0;86;45;12;6;0;3;3;0;0;0;0;0
8386;1;1;0;1;0;0;6;2;1;1;0;1;0;0;0;0;0;0
8387;11;1;20;11;0;0;32;8;10;10;0;9;1;0;0;0;1;0
8388;5;2;0;5;10;0;78;15;10;5;0;5;0;0;0;0;0;0
8389;5;1;0;5;1;0;10;6;2;2;0;2;0;0;0;0;0;0
8390;5;1;0;5;0;0;7;4;1;1;0;1;0;0;0;0;1;0
8391;1;1;0;1;0;0;4;0;0;0;0;0;0;0;0;2;0;0
8392;2;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8393;16;2;3;16;6;2;65;34;14;4;2;1;1;0;0;0;0;0
8394;7;1;1;7;91;0;96;16;21;14;0;13;1;0;0;0;0;0
8395;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8396;2;1;0;2;0;0;6;1;1;1;0;1;0;0;0;0;0;0
8397;2;1;0;2;0;0;7;5;1;1;0;0;0;0;0;0;1;0
8398;2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8399;1;2;0;1;1;0;14;2;3;3;0;3;0;0;0;0;2;0
8400;1;1;0;1;0;0;6;1;1;1;0;1;0;0;0;0;0;0
8401;6;2;0;6;4;0;30;11;4;4;0;4;0;0;0;0;0;0
8402;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8403;1;3;0;1;1;0;10;0;2;2;0;2;0;0;0;0;2;0
8404;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8405;2;1;0;2;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8406;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8407;1;1;0;1;0;0;6;1;1;1;0;1;0;0;0;0;0;0
8408;3;2;0;3;1;0;14;4;3;2;0;2;0;0;0;0;0;0
8409;2;1;0;2;0;0;5;0;1;1;0;0;0;0;0;0;0;0
8410;7;1;0;7;15;0;94;11;7;6;0;6;0;0;0;0;0;0
8411;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8412;4;1;0;4;0;0;10;1;3;1;0;1;0;0;0;0;0;0
8413;16;5;1;16;28;0;104;17;8;8;0;0;1;0;0;0;0;0
8414;5;1;0;5;1;0;11;7;2;2;0;2;0;0;0;0;0;0
8415;4;1;0;4;3;0;18;8;3;3;0;3;0;0;0;1;0;0
8416;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8417;0;1;0;0;0;0;4;1;0;0;0;0;0;0;0;2;0;0
8418;4;1;0;4;0;0;7;4;1;1;0;1;0;0;0;0;0;0
8419;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8420;0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0
8421;0;1;0;0;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8422;3;3;0;3;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8423;12;1;1;12;6;0;80;23;12;9;0;8;1;0;0;0;0;0
8424;8;1;0;8;6;0;29;12;4;4;0;4;0;0;0;0;0;0
8425;1;5;1;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8426;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8427;4;1;0;4;0;0;24;5;7;7;0;6;0;0;0;0;1;0
8428;1;1;3;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8429;0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0
8430;0;1;0;0;0;0;8;3;3;1;0;1;0;0;0;0;0;0
8431;4;1;2;4;0;0;65;15;13;3;0;2;0;0;0;0;2;0
8432;4;1;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0
8433;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8434;7;2;1;7;1;0;21;6;3;2;0;1;1;0;0;0;1;0
8435;0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
8436;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8437;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8438;0;1;0;0;0;0;9;0;2;2;0;2;0;0;0;0;1;0
8439;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8440;2;1;3;2;3;0;11;8;7;3;0;2;1;0;0;0;0;0
8441;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8442;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8443;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8444;3;4;3;3;47;0;85;34;16;11;0;5;6;0;0;0;2;0
8445;2;1;0;2;6;0;40;7;4;4;0;4;0;0;0;0;0;0
8446;2;1;0;2;0;0;224;0;0;0;0;0;0;0;0;0;0;0
8447;1;1;5;1;1;0;4;0;2;2;0;0;0;0;0;0;0;0
8448;3;1;2;3;21;0;47;14;13;7;0;2;5;0;0;0;2;0
8449;6;1;0;6;1;0;10;2;2;2;0;0;0;0;0;0;0;0
8450;7;2;1;7;0;0;106;26;17;11;0;11;0;0;0;0;1;0
8451;1;1;1;1;0;0;20;4;6;5;0;5;0;0;0;0;1;0
8452;1;1;6;1;0;0;9;0;1;1;0;0;0;0;0;0;0;0
8453;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8454;9;2;2;9;0;0;41;17;6;6;0;5;1;0;0;0;2;0
8455;0;4;0;0;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8456;0;1;0;0;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8457;2;1;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8458;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8459;0;1;0;0;0;0;4;0;1;1;0;1;0;0;0;0;0;0
8460;1;1;1;1;1;0;8;1;2;2;0;2;0;0;0;0;0;0
8461;4;2;0;4;0;0;24;5;1;1;0;1;0;0;0;0;0;0
8462;1;1;0;1;4;0;16;0;4;4;0;4;0;0;0;0;1;0
8463;0;1;1;0;0;0;12;0;3;2;0;2;0;0;0;0;1;0
8464;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8465;1;1;0;1;0;0;5;3;1;1;0;1;0;0;0;0;0;0
8466;41;1;34;41;3993;0;367;72;119;90;0;80;10;0;0;0;1;1
8467;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8468;3;1;1;3;4;0;25;8;4;4;0;1;3;0;0;0;1;0
8469;3;1;0;3;0;0;5;2;1;1;0;1;0;0;0;0;0;0
8470;1;1;0;1;3;0;11;0;3;3;0;3;0;0;0;0;0;0
8471;2;1;0;2;3;0;32;2;10;6;0;6;0;0;0;0;1;0
8472;2;1;0;2;0;0;15;5;1;1;0;1;0;0;0;0;0;0
8473;5;1;0;5;0;0;5;3;1;1;0;1;0;0;0;0;0;0
8474;3;1;0;3;0;0;6;3;1;1;0;1;0;0;0;0;0;0
8475;4;1;0;4;0;0;5;3;1;1;0;1;0;0;0;0;0;0
8476;2;1;0;2;0;0;6;2;1;1;0;1;0;0;0;0;0;0
8477;7;1;0;7;0;0;5;3;1;1;0;1;0;0;0;0;0;0
8478;5;1;0;5;0;0;6;3;1;1;0;1;0;0;0;0;0;0
8479;2;1;3;2;6;0;6;0;4;4;0;0;0;0;0;0;0;0
8480;1;1;0;1;1;0;8;2;3;2;0;2;0;0;0;0;0;0
8481;6;1;0;6;0;0;5;3;1;1;0;1;0;0;0;0;0;0
8482;4;1;0;4;0;0;6;3;1;1;0;1;0;0;0;0;0;0
8483;7;1;0;7;0;0;19;9;2;2;0;2;0;0;0;1;0;0
8484;9;1;2;9;1;0;57;15;14;10;0;7;3;0;0;0;3;0
8485;2;1;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8486;4;1;0;4;0;0;12;6;1;1;0;1;0;0;0;0;0;0
8487;8;1;0;8;1;0;29;6;4;3;0;2;1;0;0;0;4;0
8488;13;1;2;13;0;0;56;15;14;8;0;6;2;0;0;0;5;0
8489;1;1;3;1;6;0;32;8;9;5;0;4;1;0;0;0;2;0
8490;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8491;2;2;18;2;1;0;39;0;2;2;0;0;0;0;0;0;0;0
8492;4;1;2;4;0;0;19;0;4;3;0;2;1;0;0;0;2;0
8493;7;2;0;7;0;0;40;13;5;4;0;4;0;0;0;0;0;0
8494;2;5;4;2;1;0;16;4;3;3;0;2;1;0;0;0;1;0
8495;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8496;8;1;1;8;15;0;71;22;11;6;0;3;3;0;0;0;0;0
8497;1;1;0;1;1;0;8;3;3;2;0;2;0;0;0;0;0;0
8498;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8499;2;1;0;2;0;0;7;2;1;1;0;1;0;0;0;0;0;0
8500;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
8501;15;2;0;15;76;0;182;46;21;21;0;21;0;0;0;0;1;0
8502;6;1;0;6;0;0;33;12;7;5;0;5;0;0;0;0;0;0
8503;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8504;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8505;9;1;0;9;171;0;114;38;19;19;0;19;0;0;0;0;0;0
8506;6;1;0;6;1;0;11;9;2;2;0;2;0;0;0;0;0;0
8507;7;1;0;7;0;0;10;7;2;1;0;1;0;0;0;0;0;0
8508;6;2;2;6;28;0;26;5;8;8;1;4;0;0;0;0;0;0
8509;6;2;0;6;0;0;66;14;9;9;0;9;0;0;0;0;0;0
8510;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
8511;6;1;1;6;0;0;63;17;18;13;0;12;1;0;0;0;3;0
8512;4;1;0;4;0;0;15;6;1;1;0;1;0;0;0;0;0;0
8513;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8514;1;4;0;1;0;0;32;6;11;4;0;1;2;0;0;0;2;0
8515;1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8516;10;3;0;10;21;0;101;27;7;7;0;7;0;0;0;0;0;0
8517;4;1;0;4;0;0;7;4;1;1;0;1;0;0;0;0;0;0
8518;0;4;2;0;1;0;9;0;2;2;0;2;0;0;0;0;1;0
8519;1;1;0;1;1;0;9;2;2;2;0;1;0;0;0;0;1;0
8520;9;2;0;9;0;0;38;1;1;1;0;1;0;0;0;0;0;0
8521;1;1;0;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8522;5;1;1;5;8;0;43;5;5;5;0;1;4;0;0;0;1;0
8523;6;1;0;6;0;0;69;3;4;4;0;4;0;0;0;0;1;0
8524;5;1;2;5;15;0;8;0;6;6;0;0;0;0;0;0;0;0
8525;3;1;0;3;0;0;5;2;1;1;0;1;0;0;0;0;0;0
8526;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8527;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8528;1;5;0;1;3;0;12;2;3;3;0;3;0;0;0;0;1;0
8529;5;2;0;5;0;0;27;5;6;6;0;6;0;0;0;0;1;0
8530;7;1;2;7;0;0;34;16;14;7;0;4;3;0;0;0;2;0
8531;0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
8532;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8533;3;1;1;3;0;0;31;12;7;2;0;2;0;0;0;0;2;0
8534;0;1;0;0;1;0;8;0;2;2;0;1;1;0;0;0;0;0
8535;3;1;0;3;1;0;16;7;3;2;0;2;0;0;0;0;0;0
8536;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8537;11;1;8;11;334;0;131;3;31;29;0;29;0;0;16;0;4;0
8538;5;1;0;5;1;0;18;4;2;2;0;0;0;0;0;0;2;0
8539;22;1;2;22;2415;0;279;7;70;70;0;68;2;0;0;0;0;0
8540;4;1;0;4;1;0;12;7;2;2;0;2;0;0;0;0;0;0
8541;4;2;0;4;1;0;8;3;2;2;0;2;0;0;0;0;0;1
8542;0;1;0;0;1;0;4;0;2;2;0;0;0;0;0;0;0;0
8543;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8544;2;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8545;4;2;0;4;21;0;68;9;8;7;0;7;0;0;0;0;0;0
8546;12;1;1;12;13;0;75;14;20;11;0;10;1;0;0;0;2;0
8547;0;1;0;0;6;0;14;0;4;4;0;0;0;0;0;0;0;0
8548;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8549;1;1;0;1;0;0;5;0;1;1;0;0;0;0;0;0;0;0
8550;8;1;2;8;3;0;58;28;16;3;0;2;0;0;0;0;0;0
8551;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8552;0;1;0;0;0;0;7;0;1;1;0;1;0;0;0;0;0;0
8553;4;2;0;4;0;0;17;2;1;1;0;1;0;0;0;0;0;0
8554;0;1;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0
8555;1;1;0;1;0;0;9;0;2;2;0;2;0;0;0;0;0;0
8556;6;1;0;6;0;0;33;6;10;10;0;10;0;0;0;0;1;0
8557;5;1;0;5;0;0;11;2;3;1;0;1;0;0;0;0;1;0
8558;5;1;0;5;0;0;15;1;1;1;0;1;0;0;0;0;3;0
8559;10;1;0;10;0;0;74;14;14;14;0;14;0;0;0;0;1;0
8560;2;2;0;2;3;0;9;0;3;3;0;3;0;0;0;0;0;0
8561;4;2;0;4;1;0;14;4;2;2;0;2;0;0;0;0;0;0
8562;3;2;0;3;0;0;6;3;1;1;0;0;0;0;0;0;1;0
8563;5;1;2;5;1;0;47;1;4;3;0;0;0;0;1;0;2;0
8564;2;1;0;2;0;0;9;0;2;2;0;0;0;0;0;0;0;0
8565;7;2;0;7;0;0;61;11;8;8;0;8;0;0;0;2;1;0
8566;4;1;0;4;0;0;6;3;1;1;0;0;0;0;0;0;1;0
8567;1;1;3;1;1;0;18;6;5;2;0;0;1;0;0;0;0;0
8568;1;1;0;1;1;0;6;1;2;2;0;2;0;0;0;0;0;0
8569;2;2;0;2;1;0;8;0;2;2;0;2;0;0;0;0;0;0
8570;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8571;7;2;1;7;21;0;54;17;11;7;0;4;3;0;0;0;1;0
8572;10;1;1;10;0;0;37;19;5;4;0;3;1;0;0;1;3;0
8573;17;1;2;17;20;0;61;17;18;9;0;8;1;0;0;0;3;0
8574;6;1;0;6;0;0;20;11;2;2;0;2;0;0;0;2;1;0
8575;1;5;1;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8576;7;1;1;7;6;0;79;0;4;4;0;3;1;0;0;1;0;0
8577;3;2;0;3;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8578;0;1;0;0;1;0;8;0;2;2;0;0;0;0;0;0;0;0
8579;1;5;1;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8580;1;5;1;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8581;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8582;10;1;0;10;0;0;13;15;2;1;0;1;0;0;0;0;0;0
8583;2;1;0;2;0;0;5;0;2;1;0;1;0;0;0;0;0;0
8584;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8585;11;1;0;11;1;0;14;2;4;2;0;2;0;0;0;0;0;0
8586;1;5;1;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8587;1;1;1;1;0;0;15;2;4;4;0;4;0;0;0;0;1;0
8588;3;2;0;3;0;0;10;5;1;1;0;1;0;0;0;0;0;0
8589;4;1;5;4;1;0;16;2;4;3;0;2;1;0;0;0;1;0
8590;6;2;0;6;3;0;63;18;3;3;0;3;0;0;0;0;0;0
8591;12;5;0;12;10;0;80;16;8;5;0;5;0;0;0;0;0;0
8592;1;1;0;1;1;0;6;1;2;2;0;0;0;0;0;0;0;0
8593;0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
8594;1;1;0;1;0;0;12;0;3;3;0;3;0;0;0;0;1;0
8595;0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
8596;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8597;3;2;0;3;0;0;30;7;4;2;0;2;0;0;0;0;1;0
8598;10;1;3;10;0;0;31;10;8;5;0;5;0;0;0;0;0;0
8599;1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
8600;3;1;0;3;0;0;20;2;5;4;0;3;1;0;0;0;1;0
8601;1;1;0;1;0;0;5;2;1;1;0;1;0;0;0;0;0;0
8602;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8603;3;2;0;3;0;0;32;13;7;6;0;6;0;0;0;0;3;0
8604;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8605;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8606;1;1;0;1;0;0;5;2;1;1;0;1;0;0;0;0;0;0
8607;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8608;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8609;5;2;0;5;0;0;22;3;1;1;0;1;0;0;0;0;0;1
8610;5;1;13;5;36;0;11;0;9;9;0;0;0;0;0;0;0;0
8611;3;1;0;3;0;0;10;4;2;2;0;2;0;0;0;0;0;0
8612;30;5;1;30;741;0;390;93;44;39;2;37;0;0;0;0;0;0
8613;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8614;3;1;0;3;0;0;10;4;2;2;0;2;0;0;0;0;0;0
8615;2;2;0;2;0;0;10;2;1;1;0;1;0;0;0;0;0;0
8616;0;1;0;0;0;0;4;0;1;1;0;1;0;0;0;0;0;0
8617;2;1;0;2;1;0;15;1;3;3;0;2;1;0;0;0;3;0
8618;0;1;0;0;0;0;4;0;1;1;0;1;0;0;0;0;0;0
8619;1;5;1;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8620;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8621;0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
8622;3;1;0;3;0;0;13;1;1;1;0;1;0;0;0;0;0;0
8623;0;1;0;0;1;0;8;0;3;2;0;2;0;0;0;0;0;0
8624;0;1;4;0;0;0;9;0;2;2;0;2;0;0;0;0;1;0
8625;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8626;8;1;2;8;1;0;20;8;5;2;0;1;1;0;0;0;0;0
8627;2;1;1;2;22;0;63;13;9;8;0;6;2;0;0;0;11;0
8628;0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
8629;1;1;1;1;0;0;15;5;4;4;0;4;0;0;0;0;1;0
8630;1;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
8631;0;1;0;0;0;0;9;5;2;1;0;1;0;0;0;0;0;0
8632;3;1;0;3;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8633;0;1;0;0;0;0;10;6;2;1;0;1;0;0;0;0;0;0
8634;1;5;1;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8635;0;1;0;0;0;0;18;6;5;1;0;1;0;0;0;0;0;0
8636;2;1;0;2;0;0;10;3;2;2;0;2;0;0;0;0;1;0
8637;1;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
8638;0;1;0;0;0;0;9;5;2;1;0;1;0;0;0;0;0;0
8639;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8640;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8641;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8642;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8643;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8644;6;2;0;6;28;0;55;21;10;8;0;8;0;0;0;0;0;0
8645;0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0
8646;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8647;2;1;19;2;0;0;21;3;7;5;0;5;0;0;0;0;1;0
8648;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8649;19;1;0;19;190;0;61;1;20;20;0;19;1;0;0;0;0;0
8650;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8651;2;1;0;2;0;0;20;11;4;1;0;1;0;0;0;0;0;0
8652;2;1;0;2;0;0;24;2;7;4;0;4;0;0;0;0;1;0
8653;1;1;1;1;3;0;17;6;5;3;0;2;1;0;0;0;0;0
8654;8;1;0;8;1;0;11;3;4;2;0;0;2;0;0;0;0;0
8655;5;1;0;5;0;0;6;2;1;1;0;1;0;0;0;0;0;0
8656;3;1;0;3;1;0;8;3;2;2;0;2;0;0;0;0;0;0
8657;4;2;0;4;6;0;40;25;6;4;0;4;0;0;0;0;0;0
8658;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8659;1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8660;3;2;0;3;0;0;22;8;1;1;0;1;0;0;0;0;0;0
8661;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8662;0;1;0;0;0;0;4;0;1;1;0;1;0;0;0;0;0;0
8663;0;1;0;0;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8664;0;1;0;0;0;0;12;0;3;3;0;3;0;0;0;0;1;0
8665;3;1;0;3;1;0;18;4;3;3;0;1;0;0;0;0;1;0
8666;2;1;0;2;0;0;5;2;1;1;0;1;0;0;0;0;0;0
8667;2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8668;14;2;0;14;0;0;68;7;4;4;0;4;0;0;0;0;0;0
8669;3;1;0;3;1;0;16;8;3;2;0;2;0;0;0;0;1;0
8670;2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8671;2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8672;2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
8673;2;1;1;2;3;0;14;3;4;3;0;3;0;0;0;0;0;0
8674;2;1;0;2;1;0;6;1;2;2;1;1;0;0;0;0;0;0
8675;4;2;0;4;0;0;15;8;2;2;0;2;0;0;0;0;1;0
8676;5;2;1;5;0;0;26;7;4;3;0;1;2;0;0;0;1;0
8677;3;1;1;3;0;0;6;0;1;1;0;0;0;0;0;0;0;0
8678;5;2;0;5;0;0;13;1;1;1;0;1;0;0;0;0;0;0
8679;3;1;2;3;15;0;72;9;15;6;0;5;1;0;0;0;0;0
8680;2;1;1;2;1;0;27;6;8;2;0;2;0;0;0;0;0;0
8681;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8682;2;1;0;2;0;0;13;4;3;3;0;3;0;0;0;0;1;0
8683;3;1;0;3;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8684;10;2;0;10;0;0;32;5;5;5;0;5;0;0;0;0;3;0
8685;4;1;0;4;0;0;14;6;1;1;0;1;0;0;0;0;0;0
8686;5;1;0;5;1;0;11;8;2;2;0;2;0;0;0;0;0;0
8687;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8688;8;1;4;8;3;2;31;7;10;3;1;2;0;0;0;0;1;0
8689;7;3;1;7;1;0;11;6;2;2;2;0;0;0;0;0;3;0
8690;13;4;0;13;1;0;44;8;3;3;0;3;0;0;0;0;1;0
8691;30;3;6;30;44;0;401;51;30;13;0;9;3;0;0;0;8;0
8692;21;16;0;21;0;0;71;3;1;1;0;1;0;0;0;0;0;0
8693;3;2;0;3;0;0;7;5;1;1;0;1;0;0;0;0;0;0
8694;1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8695;0;1;0;0;1;0;7;0;2;2;0;2;0;0;0;0;0;0
8696;1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8697;1;1;6;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8698;1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8699;7;1;2;7;10;0;79;27;22;5;0;0;4;0;0;0;0;0
8700;2;1;0;2;0;0;5;1;1;1;1;0;0;0;0;0;0;0
8701;0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
8702;4;2;0;4;0;0;36;22;6;6;0;6;0;0;0;0;1;0
8703;5;2;0;5;0;0;104;12;15;8;0;8;0;0;0;0;4;0
8704;0;1;4;0;0;0;22;1;6;5;0;5;0;0;0;0;3;0
8705;0;1;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
8706;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8707;1;1;1;1;0;0;27;2;6;2;0;1;1;0;0;0;1;0
8708;2;1;0;2;0;0;5;1;1;1;1;0;0;0;0;0;0;0
8709;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8710;6;1;0;6;1;0;54;3;2;2;1;1;0;0;0;1;1;0
8711;6;1;0;6;0;0;16;7;1;1;0;1;0;0;0;2;1;0
8712;1;1;0;1;0;0;5;0;1;1;0;0;0;0;0;0;0;0
8713;2;2;1;2;3;0;11;0;4;3;2;1;0;0;0;0;0;0
8714;1;5;1;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
8715;0;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
8716;4;1;1;4;3;0;28;3;6;3;0;1;2;0;0;0;0;0
8717;8;1;0;8;3;0;17;12;3;3;0;0;0;0;0;0;0;0
8718;2;1;0;2;0;0;4;0;1;1;0;1;0;0;0;0;0;0
8719;0;1;0;0;0;0;4;0;1;1;0;1;0;0;0;0;0;0
8720;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8721;18;1;4;18;155;0;133;26;36;23;0;21;1;0;0;0;6;0
8722;1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8723;1;1;1;1;0;0;12;1;4;3;0;3;0;0;0;0;1;0
8724;10;1;6;10;28;0;32;4;8;8;0;0;0;0;0;0;0;0
8725;18;1;4;18;60;0;88;31;20;12;0;8;4;0;0;0;1;0
8726;2;1;3;2;0;0;16;10;7;1;0;0;0;0;0;0;0;0
8727;1;2;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
8728;8;1;0;8;21;0;64;16;12;7;0;7;0;0;0;0;0;0
8729;1;5;3;1;1;0;9;0;2;2;0;2;0;0;0;0;1;0
8730;2;1;0;2;1;0;8;0;2;2;0;2;0;0;0;0;0;0
8731;0;1;0;0;0;0;12;0;1;1;0;0;0;0;0;0;0;0
8732;17;1;1;17;0;0;324;48;61;60;0;59;1;0;0;1;4;0
8733;1;1;2;1;0;0;17;4;6;4;0;4;0;0;0;0;2;0
8734;2;1;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0
8735;3;1;1;3;10;0;39;17;7;5;0;1;4;0;0;0;4;0
8736;0;1;0;0;1;0;4;0;2;2;0;0;0;0;0;0;0;0
8737;6;1;0;6;66;0;121;30;12;12;0;12;0;0;0;0;0;0
8738;8;1;0;8;3;0;153;12;19;3;0;1;1;0;0;0;1;0
8739;2;1;3;2;10;0;48;5;11;5;0;4;1;0;0;0;0;0
8740;3;1;0;3;0;0;5;1;1;1;0;1;0;0;0;0;0;0
